Stock ID,Stock Name,Jurisdiction,FMP,Science Center,Regional Ecosystem,FSSI Stock?,ITIS Taxon Serial Number,Scientific Name,Common Name,Stock Area,Assessment ID,Assessment Year,Assessment Month,Last Data Year,Update Type,Review Result,Assessment Model,Model Version,Lead Lab,Citation,Final Assessment Report 1,Final Assessment Report 2,Point of Contact,Life History Data,Abundance Data,Catch Data,Assessment Level,Assessment Frequency,Assessment Type,Model Category,Catch Input Data,Abundance Input Data,Biological Input Data,Ecosystem Linkage,Composition Input Data,F Year,Estimated F,F Unit,F Basis,Flimit,Flimit Basis,Fmsy,Fmsy Basis,F/Flimit,F/Fmsy,Ftarget,Ftarget Basis,F/Ftarget,B Year,Estimated B,B Unit,B Basis,Blimit,Blimit Basis,Bmsy,Bmsy Basis,B/Blimit,B/Bmsy,MSY,MSY Unit
12805,Atlantic cod - Eastern Georges Bank,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,N,164712,Gadus morhua,Atlantic cod,Eastern Georges Bank,5042,2014,7,2013,Full Update,Full acceptance,"VPA ""M 0.8 model""",M 0.8  model,NEFSC,TRAC Status Report 2014/01,Assessment of Eastern Georges Bank Atlantic Cod for 2014,Stock Assessment and Fishery Evaluation (SAFE) Report for Fishing Year 2013 - Small-Mesh Multispecies,Loretta O'Brien,2,2,4,4,3,,,,,,,,2013,0.039999999,Rate_Ages_4-9,average F (F average across range of ages),0.109999999,,0.109999999,,0.363999993,0.363999993,,,,2013,11179,mt,Biomass_Age_3+,,,,,,,,
12805,Atlantic cod - Eastern Georges Bank,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,N,164712,Gadus morhua,Atlantic cod,Eastern Georges Bank,5711,2015,7,2014,Full Update,Full acceptance,"VPA ""M 0.8 model""",M 0.8  model,NEFSC,TRAC Status Report 2015/01,EASTERN GEORGES BANK COD,"Operational Assessment of 20 Northeast Groundfish Stocks, Updated Through 2014",Liz Brooks,2,2,4,4,3,,,,,,,,2014,0.039999999,Instantaneous annual F averaged across ages,average F (F average across range of ages),0.109999999,,0.109999999,,0.363999993,0.363999993,,,,2014,10048,mt,Spawning biomass,,,,,,,,
12805,Atlantic cod - Eastern Georges Bank,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,N,164712,Gadus morhua,Atlantic cod,Eastern Georges Bank,7086,2016,7,2015,Full Update,Full acceptance,"VPA ""M 0.8 model""",M 0.8  model,NEFSC,TRAC Status Report 2016/01,EASTERN GEORGES BANK COD,,Liz Brooks,2,2,4,4,3,,,,,,,,2015,0.050000001,Instantaneous annual F averaged across ages,average F (F average across range of ages),0.109999999,,0.109999999,,0.455000013,0.455000013,,,,2015,11026,mt,Spawning biomass,,,,,,,,
12805,Atlantic cod - Eastern Georges Bank,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,N,164712,Gadus morhua,Atlantic cod,Eastern Georges Bank,7471,2017,7,2016,Full Update,Full acceptance,"VPA ""M 0.8 model""",M 0.8  model,NEFSC,TRAC Status Report 2017/01,Assessment of Eastern Georges Bank Atlantic Cod for 2017,,Liz Brooks,2,2,4,4,3,,,,,,,,2015,0.050000001,Instantaneous annual F averaged across ages,Average_F_Age_4-9,0.109999999,,0.109999999,,0.455000013,0.455000013,,,,2015,13944,mt,Age_3+_Biomass,,,,,,,,
12805,Atlantic cod - Eastern Georges Bank,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,N,164712,Gadus morhua,Atlantic cod,Eastern Georges Bank,8428,2018,7,2017,Full Update,Full acceptance,"VPA ""M 0.8 model""",M 0.8  model,NEFSC,,,,Liz Brooks,2,2,4,4,3,,,,,,,,2017,0.052999999,Instantaneous annual F averaged across ages,Average_F_Ages_4-9_Retrospective_Adjustment,,,,,,,0.109999999,,0.481999993,2018,6402,mt,Age_3+_Biomass_Retrospective_Adjusted,,,,,,,,
12805,Atlantic cod - Eastern Georges Bank,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,N,164712,Gadus morhua,Atlantic cod,Eastern Georges Bank,9722,2019,7,2018,,Full acceptance,Survey Abundance,N/A,NEFSC / DFO Canada,,Data Update for Eastern Georges Bank Cod in 2019,,C Legault,,,,,,Stock Monitoring Update,2,4,4,3,0,5,2018,48,Metric Tons,USA Total Catch,,,,,,,,,,,,,,,,,,,,,
12805,Atlantic cod - Eastern Georges Bank,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,N,164712,Gadus morhua,Atlantic cod,Eastern Georges Bank,10667,2020,7,2020,,Full acceptance,Index Method,Average Survey Abundance,NEFSC / DFO Canada,,EASTERN GEORGES BANK COD,,Chris_Legault@noaa.gov,,,,,,Operational,2,4,5,3,0,5,2019,31,Metric Tons,US Total Catch,,,,,,,189,US Allocated Quota,0.164000005,2019,14908,Metric Tons,Survey-Estimated Biomass,,,,,,,,
12805,Atlantic cod - Eastern Georges Bank,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,N,164712,Gadus morhua,Atlantic cod,Eastern Georges Bank,12540,2022,7,2022,,Full acceptance,DLMtool,N/A,NEFSC / DFO Canada,,EASTERN GEORGES BANK COD ,,Gary.Shepherd@noaa.gov,,,,,,Operational,1,4,5,3,0,5,2021,56,Metric Tons,US Total Catch,,,,,,,189,US Allocated Quota,0.164000005,,,,,,,,,,,,
10509,Atlantic cod - Georges Bank,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,Y,164712,Gadus morhua,Atlantic cod,Georges Bank,486,2005,12,2004,Full Update,Full acceptance,VPA,,,GARM Report (2005),Assessment of 19 Northeast groundfish stocks through 2004,,,4,2,4,4,2,,,,,,,,2004,0.239999995,Fully Recruited F,F Rate for Fully Recruited Fish - Ages 4 - 8,,,0.180000007,,,1.332999945,,Fmsy,,2004,22564,Metric Tons,Spawning Biomass,,,217000,SSBmsy,,0.104000002,,
10509,Atlantic cod - Georges Bank,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,Y,164712,Gadus morhua,Atlantic cod,Georges Bank,1318,2008,9,2007,Benchmark,Full acceptance,VPA,ADAPT 2.8.0 - Split Model,NEFSC,NEFSC CRD 08-15 (GARM III),Assessment of  19 Northeast  Groundfish Stocks through 2007,,James Weinberg,4,2,4,4,2,,,,,,,,2007,0.300000012,Rate,Fully_Recruited_F_Ages_5-8,0.25,,0.25,,1.200000048,1.200000048,,,,2007,17672,mt,Spawning biomass,74042,0.5*Bmsy,148084,B40%,0.238999993,0.119000003,31159,
10509,Atlantic cod - Georges Bank,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,Y,164712,Gadus morhua,Atlantic cod,Georges Bank,3164,2012,3,2010,Full Update,Full acceptance,VPA,2.8.0,NEFSC,NEFSC CRD 12-06,Georges Bank Atlantic Cod,Assessment or Data Updates of 13 Northeast Groundfish Stocks through 2010,James Weinberg,4,2,4,4,2,,,,,,,,2010,0.449999988,Rate,average F (F average across range of ages),0.230000004,F40%,0.230000004,,1.957000017,1.957000017,,,,2010,11289,mt,Spawning biomass,70212,0.5*Bmsy,140424,SSB/R,0.160999998,0.079999998,28774,
10509,Atlantic cod - Georges Bank,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,Y,164712,Gadus morhua,Atlantic cod,Georges Bank,3668,2013,1,2011,Benchmark,Full acceptance,ASAP,,NEFSC,NEFSC CRD 13-01 (SARC55),Stock Assessment of Georges Bank Atlantic Cod for 2012,Assessment or Data Updates of 13 Northeast Groundfish Stocks through 2010,James Weinberg,4,2,4,4,2,,,,,,,,2011,0.430000007,Rate,Average_F_Ages_5-8_Retro_Adj,0.180000007,F40%,0.180000007,F40% as proxy,2.388999939,2.388999939,,,,2011,13216,mt,SSB_Retro_Adjusted,93267,0.5*Bmsy,186535,B40%,0.142000005,0.071000002,30622,
10509,Atlantic cod - Georges Bank,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,Y,164712,Gadus morhua,Atlantic cod,Georges Bank,5952,2015,11,2014,Full Update,Reject - Results too uncertain to be considered adequate,ASAP,,NEFSC,"Northeast Fisheries Science Center. 2015. Operational Assessment of 20 Northeast Groundfish Stocks, Updated Through 2014. US Dept Commer, Northeast Fish Sci Cent Ref Doc. 15-24; 251 p.","Operational Assessment of 20 Northeast Groundfish Stocks, Updated Through 2014",,James Weinberg,4,2,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10509,Atlantic cod - Georges Bank,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,Y,164712,Gadus morhua,Atlantic cod,Georges Bank,7900,2017,10,2016,Full Update,Full acceptance,Plan B Smooth,,NEFSC,"Northeast Fisheries Science Center. 2017. Operational Assessment of 19 Northeast Groundfish Stocks, Updated Through 2016. US Dept Commer, Northeast Fish Sci Cent Ref Doc. 17-17.","Operational Assessment of 19 Northeast Groundfish Stocks, Updated Through 2016",,Chris Legault,0,1,1,1,2,,,,,,,,2016,0.173999995,Relative_Expolitation,catch/smoothed_survey_biomass,,,,,,,,,,2016,4.696000099,kg/tow,smoothed_survey_biomass,,,,,,,,
10509,Atlantic cod - Georges Bank,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,Y,164712,Gadus morhua,Atlantic cod,Georges Bank,9283,2019,10,2019,,Full acceptance,Plan B Smooth,N/A,NEFSC,,,,Chris_Legault@noaa.gov,,,,,,Operational,2,4,4,3,0,4,2018,0.119000003,Exploitation Rate,Catch / Survey Biomass,,,,,,,,,,2019,0.374000013,kg / tow,Survey CPUE,,,,,,,,
10509,Atlantic cod - Georges Bank,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,Y,164712,Gadus morhua,Atlantic cod,Georges Bank,11636,2021,9,2020,,Full acceptance,PlanBSmooth,N/A,NEFSC,,Georges Bank Atlantic Cod 2021 Management Track Assessment Report,,Kathrine.Sosebee@noaa.gov,,,,,,Operational,2,4,4,3,0,4,2020,0.189999998,Exploitation Rate,Catch / Smoothed Survey Biomass,,,,,,,,,,2020,2.697999954,kg / tow,Survey-Estimated Biomass - Smoothed,,,,,,,,
10508,Atlantic cod - Gulf of Maine,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,Y,164712,Gadus morhua,Atlantic cod,Gulf of Maine,484,2005,12,2004,Full Update,Full acceptance,VPA,ADAPT,,GARM Report (2005),Assessment of 19 Northeast groundfish stocks through 2004,,,4,2,4,4,2,,,,,,,,2004,0.629999995,Fully Recruited F,F Rate for Fully Recruited Fish - Age 4+,,,0.224999994,,,2.799999952,,,,2004,18800,Metric Tons,Spawning Biomass,,,82830,,,0.226999998,,
10508,Atlantic cod - Gulf of Maine,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,Y,164712,Gadus morhua,Atlantic cod,Gulf of Maine,1478,2008,9,2007,Benchmark,Full acceptance,VPA,2.8.0,NEFSC,NEFSC CRD 08-15 (GARM III),Assessment of  19 Northeast  Groundfish Stocks through 2007,,James Weinberg,4,2,5,4,2,,,,,,,,2007,0.456,Rate,Fully_Recruited_F_Ages_5-7,0.239999995,F40%_MSP,0.239999995,F40% as proxy,1.899999976,1.899999976,,,,2007,33878,mt,Spawning biomass,29124,0.5*Bmsy,58248,Direct Estimate,1.162999988,0.582000017,10014,
10508,Atlantic cod - Gulf of Maine,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,Y,164712,Gadus morhua,Atlantic cod,Gulf of Maine,3144,2012,1,2010,Benchmark,Full acceptance,ASAP,,NEFSC,NEFSC CRD 12-03 (SAW/SARC53),Assessment or Data Updates of 13 Northeast Groundfish Stocks through 2010,,James Weinberg,4,2,5,4,2,,,,,,,,2010,1.139999986,Rate,Full F,0.200000003,F40%,0.200000003,,5.699999809,5.699999809,,,,2010,11868,mt,Spawning biomass,30609,0.5*Bmsy,61218,B40%,0.388000011,0.194000006,10392,
10508,Atlantic cod - Gulf of Maine,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,Y,164712,Gadus morhua,Atlantic cod,Gulf of Maine,3666,2013,1,2011,Benchmark,Full acceptance,ASAP,SEE COMMENTS,NEFSC,NEFSC CRD 13.01 (SAW/SARC55),Assessment or Data Updates of 13 Northeast Groundfish Stocks through 2010,,James Weinberg,4,2,5,4,2,,,,,,,,2011,,Inst.  annual F,Full F,,F40%,,,,,,,,2011,,mt,,,0.5*Bmsy,,B40%,,,,
10508,Atlantic cod - Gulf of Maine,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,Y,164712,Gadus morhua,Atlantic cod,Gulf of Maine,5244,2014,11,2013,Full Update,Full acceptance,ASAP,,NEFSC,NEFSC CRD 14.14 (Assessment Update Report of the Gulf of Maine Atlantic Cod Stock. by M. Palmer),Stock Assessment and Fishery Evaluation (SAFE) Report for Fishing Year 2013 - Small-Mesh Multispecies,,James Weinberg,4,2,5,4,2,,,,,,,,2013,,Inst.  annual F,Full F,,F40%  ,,,,,,,,2013,,mt,,,0.5*Bmsy,,B40%,,,,
10508,Atlantic cod - Gulf of Maine,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,Y,164712,Gadus morhua,Atlantic cod,Gulf of Maine,5953,2015,11,2014,Full Update,Full acceptance,ASAP,,NEFSC,"  Northeast Fisheries Science Center. 2015. Operational Assessment of 20 Northeast Groundfish Stocks, Updated Through 2014. US Dept Commer, Northeast Fish Sci Cent Ref Doc. 15-24; 251 p.","Operational Assessment of 20 Northeast Groundfish Stocks, Updated Through 2014",,James Weinberg,4,2,5,4,2,,,,,,,,2014,,Inst.  annual F,Full F,,F40%  ,,,,,,,,2014,,mt,,,0.5*Bmsy,,B40%,,,,
10508,Atlantic cod - Gulf of Maine,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,Y,164712,Gadus morhua,Atlantic cod,Gulf of Maine,7899,2017,10,2016,Full Update,Full acceptance,2 ASAP Models,M = 0.2 & M-ramp,NEFSC,"Northeast Fisheries Science Center. 2017. Operational Assessment of 19 Northeast Groundfish Stocks, Updated Through 2016. US Dept Commer, Northeast Fish Sci Cent Ref Doc. 17-17.","Operational Assessment of 19 Northeast Groundfish Stocks, Updated Through 2016",,Michael Palmer,4,2,5,4,2,,,,,,,,2016,,Inst.  annual F,Full F,,F40%,,,,,,,,2016,,mt,,,0.5*Bmsy,,B40%,,,,
10508,Atlantic cod - Gulf of Maine,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,Y,164712,Gadus morhua,Atlantic cod,Gulf of Maine,9282,2019,10,2018,,Full acceptance,ASAP,M = 0.2 & M-ramp,NEFSC,,,,Charles_Perretti@noaa.gov,,,,,,Operational,6,4,4,3,2,4,2018,,Fully Recruited F,F Rate for Fully Recruited Fish,,,,,,,,,,2018,,Metric Tons,Spawning Stock Biomass,,,,,,,,
10508,Atlantic cod - Gulf of Maine,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,Y,164712,Gadus morhua,Atlantic cod,Gulf of Maine,11716,2021,9,2019,,Full acceptance,ASAP,M = 0.2 & M-ramp,NEFSC,,Gulf of Maine Atlantic Cod 2021 Update Assessment Report,,Charles.Perretti@noaa.gov,,,,,,Operational,6,4,4,3,2,4,2019,,Fully-selected F,F for Fully-Selected Fish,,,,,,,,,,2019,,Metric Tons,Spawning Stock Biomass,,,,,,,,
10056,Atlantic halibut - Northwestern Atlantic Coast,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,Y,172933,Hippoglossus hippoglossus,Atlantic halibut,Northwestern Atlantic Coast,55,2005,12,2004,Full Update,Full acceptance,NEFSC Trawl Survey CPUE,,,GARM Report (2005),Assessment of 19 Northeast groundfish stocks through 2004,,,2,1,1,1,2,,,,,,,,2004,25,Metric Tons,US + CA Total Landings,,,,,,,,unknown,,2004,288,Metric Tons,Survey-Estimated Biomass,2700,1/2 Bmsy,5400,Bmsy,0.107000001,0.052999999,,
10056,Atlantic halibut - Northwestern Atlantic Coast,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,Y,172933,Hippoglossus hippoglossus,Atlantic halibut,Northwestern Atlantic Coast,1320,2008,9,2007,Benchmark,Full acceptance,Replacement Yield & NFT YPR,NFT YPR 2.7.2,NEFSC,GARM III Report 2008,Assessment of  19 Northeast  Groundfish Stocks through 2007,,James Weinberg,2,1,1,3,2,,,,,,,,2007,0.064999998,Annual Exploitation Rate,U (exploitation rate = catch/biomass),0.07,F 0.1,0.07,F 0.1,0.92900002,0.92900002,,,,2007,1300,mt,Total stock biomass,24500,0.5*Bmsy,49000,Surplus Production Model,0.052999999,0.027000001,3500,
10056,Atlantic halibut - Northwestern Atlantic Coast,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,Y,172933,Hippoglossus hippoglossus,Atlantic halibut,Northwestern Atlantic Coast,3176,2012,3,2010,Full Update,Full acceptance,Replacement Yield & NFT YPR,NFT YPR,NEFSC,NEFSC CRD 12-06 (2012),Atlantic halibut,Assessment or Data Updates of 13 Northeast Groundfish Stocks through 2010,James Weinberg,2,1,1,3,2,,,,,,,,2010,0.032000002,Instantaneous annual F averaged across ages,average F (F average across range of ages),0.072999999,F 0.1,0.072999999,F 0.1,0.437999994,0.437999994,,,,2010,1662,mt,Total stock biomass,24500,0.5*Bmsy,49000,Direct Estimate,0.068000004,0.034000002,3500,mt
10056,Atlantic halibut - Northwestern Atlantic Coast,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,Y,172933,Hippoglossus hippoglossus,Atlantic halibut,Northwestern Atlantic Coast,5950,2015,11,2014,Full Update,Reject - Results too uncertain to be considered adequate,Replacement Yield & NFT YPR,,NEFSC,"Northeast Fisheries Science Center. 2015. Operational Assessment of 20 Northeast Groundfish Stocks, Updated Through 2014. US Dept Commer, Northeast Fish Sci Cent Ref Doc. 15-24; 251 p.","Operational Assessment of 20 Northeast Groundfish Stocks, Updated Through 2014",,James Weinberg,2,1,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10056,Atlantic halibut - Northwestern Atlantic Coast,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,Y,172933,Hippoglossus hippoglossus,Atlantic halibut,Northwestern Atlantic Coast,8239,2018,1,2016,Full Update,Full acceptance,First and Second Derivative Model,,NEFSC,http://s3.amazonaws.com/nefmc.org/Halibut-Assessment-Report-draft-12-01-2017.pdf,Halibut Assessment Report for 2017,,,2,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10056,Atlantic halibut - Northwestern Atlantic Coast,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,Y,172933,Hippoglossus hippoglossus,Atlantic halibut,Northwestern Atlantic Coast,9327,2019,10,2018,,Full acceptance,FSD,First Second Derivative Model,NEFSC,,,,Daniel Hennen,,,,,,Operational,1,2,3,2,0,2,2018,156.3999939,Metric Tons,Modeled Catch,,,,,,,,,,2018,,,,,,,,,,,
10056,Atlantic halibut - Northwestern Atlantic Coast,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,Y,172933,Hippoglossus hippoglossus,Atlantic halibut,Northwestern Atlantic Coast,10644,2020,9,2019,,Full acceptance,First and Second Derivative Method,First Second Derivative Model,NEFSC,,,,Daniel Hennen,,,,,,Operational,1,2,3,2,0,2,2019,134,Metric Tons,Modeled Catch,,,,,,,,,,2019,0.829999983,Rate,Catch Multiplier,,,,,,,,
10056,Atlantic halibut - Northwestern Atlantic Coast,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,Y,172933,Hippoglossus hippoglossus,Atlantic halibut,Northwestern Atlantic Coast,12524,2022,9,2021,,Full acceptance,FSD,First Second Derivative Model,NEFSC,,Atlantic Halibut 2022 Management Track Assessment Report,,daniel.hennen@noaa.gov,,,,,,Operational,1,2,3,2,0,2,2021,185,Metric Tons,Modeled Catch,,,,,,,,,,2021,0.870000005,Rate,Catch Multiplier,,,,,,,,
11562,Atlantic wolffish - Gulf of Maine / Georges Bank,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,N,171341,Anarhichas lupus,Atlantic wolffish,Gulf of Maine / Georges Bank,2521,2009,7,2007,New,Partial acceptance - Biomass estimates,SCALE,,NEFSC,NEFSC CRD 09-02 (2009),The Northeast Data Poor Stocks  Working Group Report,,James Weinberg,2,2,2,4,1,,,,,,,,2007,0.158000007,Rate,apical F (max F at age),0.185000002,F40%,0.185000002,F40% as proxy,0.853999972,0.853999972,,,,2007,562,mt,Spawning biomass,874,0.5*Bmsy,1747,SSB40%,0.643000007,0.321999997,278,
11562,Atlantic wolffish - Gulf of Maine / Georges Bank,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,N,171341,Anarhichas lupus,Atlantic wolffish,Gulf of Maine / Georges Bank,3175,2012,3,2010,Full Update,Full acceptance,SCALE,,NEFSC,NEFSC CRD 12-06,Atlantic Wolffish -2010 Groundfish Update,Assessment or Data Updates of 13 Northeast Groundfish Stocks through 2010,James Weinberg,2,2,2,4,1,,,,,,,,2010,0.07,apical F,apical F (max F at age),0.330000013,F40%  ,0.330000013,F40% as proxy,0.211999997,0.211999997,,,,2010,505,mt,Spawning biomass,878,0.5*Bmsy,1756,SSB40%,0.574999988,0.287999988,261,mt
11562,Atlantic wolffish - Gulf of Maine / Georges Bank,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,N,171341,Anarhichas lupus,Atlantic wolffish,Gulf of Maine / Georges Bank,5951,2015,11,2014,Full Update,Full acceptance,SCALE,,NEFSC,"Northeast Fisheries Science Center. 2015. Operational Assessment of 20 Northeast Groundfish Stocks, Updated Through 2014. US Dept Commer, Northeast Fish Sci Cent Ref Doc. 15-24; 251 p.","Operational Assessment of 20 Northeast Groundfish Stocks, Updated Through 2014",,James Weinberg,2,2,2,4,1,,,,,,,,2014,0.003,apical F,apical F (max F at age),0.243000001,F40%  ,0.243000001,F40% as proxy,0.012,0.01,,,,2014,638,mt,Spawning biomass,832,0.5*Bmsy,1663,SSB40%,0.76700002,0.379999995,244,mt
11562,Atlantic wolffish - Gulf of Maine / Georges Bank,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,N,171341,Anarhichas lupus,Atlantic wolffish,Gulf of Maine / Georges Bank,7923,2017,10,2016,Full Update,Full acceptance,SCALE,,NEFSC,"Northeast Fisheries Science Center. 2017. Operational Assessment of 19 Northeast Groundfish Stocks, Updated Through 2016. US Dept Commer, Northeast Fish Sci Cent Ref Doc. 17-17.","Operational Assessment of 19 Northeast Groundfish Stocks, Updated Through 2016",,Charles Adams,2,2,2,4,1,,,,,,,,2016,0.002,apical F,apical F (max F at age),0.219999999,F40%,0.219999999,F40% as proxy,0.009,0.009,,,,2016,652,mt,Spawning biomass,806,0.5*Bmsy,1612,SSB40%,0.809000015,0.404000014,232,mt
11562,Atlantic wolffish - Gulf of Maine / Georges Bank,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,N,171341,Anarhichas lupus,Atlantic wolffish,Gulf of Maine / Georges Bank,10669,2020,9,2019,,Full acceptance,SCALE,Base 2017,NEFSC,"Northeast Fisheries Science Center. 2017. Operational Assessment of 19 Northeast Groundfish Stocks, Updated Through 2016. US Dept Commer, Northeast Fish Sci Cent Ref Doc. 17-17.",Atlantic wolffish 2020 Assessment Update Report,,Charles_Adams@noaa.gov,2,2,2,4,1,Operational,5,5,3,3,2,4,2019,0.005,Fully-selected F,F for Fully-Selected Fish,0.200000003,Fmsy,0.200000003,F40% as proxy,0.025,0.025,,,,2019,676,Metric Tons,Spawning Stock Biomass,771.5,0.5*Bmsy,1543,SSB40%,0.875999987,0.437999994,218,Metric Tons
11562,Atlantic wolffish - Gulf of Maine / Georges Bank,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,N,171341,Anarhichas lupus,Atlantic wolffish,Gulf of Maine / Georges Bank,12525,2022,9,2021,,Full acceptance,SCALE,Base 2017,NEFSC,"Northeast Fisheries Science Center. 2017. Operational Assessment of 19 Northeast Groundfish Stocks, Updated Through 2016. US Dept Commer, Northeast Fish Sci Cent Ref Doc. 17-17.",Atlantic Wolffish 2022 Management Track Assessment Report,,charles.adams@noaa.gov,2,2,2,4,1,Operational,5,5,3,3,2,4,2021,0.004,Fully-selected F,F for Fully-Selected Fish,0.192000002,Fmsy,0.192000002,F40% as proxy,0.021,0.021,,,,2021,690,Metric Tons,Spawning Stock Biomass,754.5,0.5*Bmsy,1509,SSB40%,0.915000021,0.456999987,211,Metric Tons
12806,Haddock - Eastern Georges Bank,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,N,164744,Melanogrammus aeglefinus,Haddock,Eastern Georges Bank,8468,2013,7,2012,Full Update,Full acceptance,VPA,0.8 Model,NEFSC,TRAC Status Report 2014/02,EASTERN GEORGES BANK HADDOCK,,Loretta O'Brien,4,2,5,4,3,,,,,,,,2012,0.159999996,Average F,Average Fishing Mortality Rate - Age 5 - 8 Fish,,,0.25999999,Fref,,0.61500001,,,,2013,183600,Metric Tons,Biomass - Age 3+,,,,,,,,
12806,Haddock - Eastern Georges Bank,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,N,164744,Melanogrammus aeglefinus,Haddock,Eastern Georges Bank,5043,2014,7,2013,Full Update,Full acceptance,VPA,,NEFSC,TRAC Status Report 2014/02,EASTERN GEORGES BANK HADDOCK,Stock Assessment and Fishery Evaluation (SAFE) Report for Fishing Year 2013 - Small-Mesh Multispecies,Loretta O'Brien,4,2,5,4,3,,,,,,,,2013,0.159999996,Average F,Average Fishing Mortality Rate - Ages 5 - 8,,,0.25999999,,,0.61500001,,,,2014,160300,Metric Tons,Biomass - Age 3+,,,,,,,,
12806,Haddock - Eastern Georges Bank,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,N,164744,Melanogrammus aeglefinus,Haddock,Eastern Georges Bank,5712,2015,7,2014,Full Update,Full acceptance,VPA,,NEFSC,TRAC Status Report 2015/02,"Operational Assessment of 20 Northeast Groundfish Stocks, Updated Through 2014",,Liz Brooks,4,2,5,4,3,,,,,,,,2014,0.230000004,Instantaneous annual F averaged across ages,average F (F average across range of ages),,,0.25999999,,,0.88499999,,,,2014,117000,mt,Spawning biomass,,,,,,,,
12806,Haddock - Eastern Georges Bank,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,N,164744,Melanogrammus aeglefinus,Haddock,Eastern Georges Bank,7087,2016,7,2015,Full Update,Full acceptance,VPA,,NEFSC,TRAC Status Report 2016/02,Eastern Georges Bank Haddock Update,,Liz Brooks,4,2,5,4,3,,,,,,,,2014,0.230000004,Instantaneous annual F averaged across ages,average F (F average across range of ages),,,0.25999999,,,0.88499999,,,,2016,455806,mt,Spawning biomass,,,,,,,,
12806,Haddock - Eastern Georges Bank,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,N,164744,Melanogrammus aeglefinus,Haddock,Eastern Georges Bank,7472,2017,7,2016,Full Update,Full acceptance,VPA,,NEFSC,TRAC Status Report 2017/02,Assessment of Haddock on Eastern Georges Bank,,Liz Brooks,4,2,5,4,3,,,,,,,,2016,0.100000001,Instantaneous annual F averaged across ages,average_F_age_4-8,,,0.25999999,,,0.38499999,,,,2017,274482,mt,Age_3+_Biomass,,,,,,,,
12806,Haddock - Eastern Georges Bank,NEFMC,Northeast Multispecies,NEFSC,Northeast Shelf,N,164744,Melanogrammus aeglefinus,Haddock,Eastern Georges Bank,9723,2019,7,2018,,Remand,ADAPT,N/A,NEFSC / DFO Canada,,Assessment of Haddock on Eastern Georges Bank for 2019,,E. N. Brooks,,,,,,Operational,4,4,4,4,0,4,,,,,,,,,,,,,,,,,,,,,,,,,
